Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
46941.481737,7.26930375,8.00665474,3.94,23698.2568,1125152.182,"6567 Washington St Suite 656, New York, NY"
85350.464193,4.87623594,9.26851061,5.07,51909.0184,1400420.997,"1393 Maple St Suite 887, Seattle, WA"
76032.115121,4.84007056,7.52899894,5.25,69180.4103,1293173.956,"5433 Washington St Suite 208, New York, NY"
36902.459101,3.77600864,8.22797119,4.46,54383.2204,904514.67,"3622 Lincoln St Suite 483, Boston, MA"
62414.424599,7.4364439,7.83306114,5.15,69885.1363,1317643.383,"1407 Maple St Suite 951, Miami, FL"
54383.005663,4.74453345,8.48988998,4.67,37415.0148,1080116.288,"1600 Lincoln St Suite 839, Atlanta, GA"
52323.663195,4.40211267,8.67130156,5.81,62459.0004,1087829.358,"2693 Cedar St Suite 628, Miami, FL"
68633.720288,4.64791724,5.98458569,3.38,59887.7894,1130540.356,"3023 Pine St Suite 755, Boston, MA"
57690.766469,7.89910696,9.18168162,5.22,41477.6421,1316857.708,"4561 Maple St Suite 691, Dallas, TX"
85965.164982,6.29511208,5.56055121,3.57,25697.7485,1266877.359,"8020 Hill St Suite 711, Boston, MA"
72791.58948,6.69603772,5.43547246,2.62,50868.134,1279281.048,"4874 Maple St Suite 788, Miami, FL"
51923.002141,3.90858181,3.81864233,2.25,27067.9272,779055.428,"6365 Washington St Suite 710, Miami, FL"
70236.423141,5.38431026,6.40669151,3.5,65958.0498,1267015.37,"2734 Lincoln St Suite 395, Miami, FL"
43096.900597,8.73588171,7.33586985,3.51,67592.0975,1234915.365,"7940 Pine St Suite 299, Boston, MA"
97468.036259,6.04350416,6.46478894,3.32,40781.5218,1448263.741,"1355 Oak St Suite 914, Seattle, WA"
50446.293669,4.19882335,6.76326033,4.41,42866.0694,939215.872,"8116 Maple St Suite 686, Dallas, TX"
48752.223658,6.34484946,9.93625534,5.42,57839.3121,1226073.178,"3581 Washington St Suite 204, Seattle, WA"
50839.625457,9.99450135,6.1481264,3.66,60836.4293,1265945.616,"7194 Maple St Suite 894, Seattle, WA"
44691.471731,7.90090386,7.82393511,3.75,50513.0901,1142259.721,"3386 Cedar St Suite 924, New York, NY"
69905.204136,6.25824638,7.1780038,4.68,68950.0078,1337460.549,"4795 Lake St Suite 686, Phoenix, AZ"
96667.814181,6.11531991,9.30108702,4.53,26779.4453,1486184.862,"972 Lake St Suite 987, Miami, FL"
79099.856918,3.06152685,4.0237041,2.43,32377.737,988786.584,"6435 Lincoln St Suite 245, Phoenix, AZ"
73946.897455,5.00137862,3.52861391,2.0,58444.2117,1097200.504,"6047 Lincoln St Suite 599, Denver, CO"
70736.888127,8.9512621,8.93017128,6.06,68607.5146,1544549.179,"5870 Maple St Suite 914, Boston, MA"
45248.095451,5.43714481,4.48296026,2.78,61417.1809,949008.443,"9276 Lincoln St Suite 907, Denver, CO"
92590.826063,8.09803218,3.32160048,2.0,61835.1089,1477561.856,"267 Maple St Suite 978, Miami, FL"
60890.016421,2.00540745,9.70622239,6.21,54429.5941,1106157.098,"2605 Lake St Suite 195, Denver, CO"
47527.249498,4.97475014,9.32660188,6.09,39817.0783,1092652.766,"5006 Cedar St Suite 539, Dallas, TX"
79258.862783,2.00869043,6.33764696,4.21,31309.5431,1038116.45,"5630 Maple St Suite 980, Boston, MA"
78582.170079,5.82160193,4.60262807,3.13,60297.8417,1249748.977,"1691 Hill St Suite 476, Phoenix, AZ"
39599.050632,8.18768387,8.27210461,5.49,69647.0078,1234095.261,"139 Pine St Suite 550, Denver, CO"
80570.241846,7.02464031,4.05961892,2.35,54328.3085,1326531.456,"3560 Maple St Suite 202, Miami, FL"
82671.195258,6.71659134,5.68822337,2.62,35725.1834,1321118.339,"1381 Cedar St Suite 666, Phoenix, AZ"
84527.875676,7.5238086,8.93524473,4.64,35082.4667,1487295.053,"8483 Cedar St Suite 865, Boston, MA"
50687.943587,2.43655305,9.28538792,4.29,44744.386,1016874.2,"9731 Maple St Suite 640, New York, NY"
99081.777299,9.47139521,3.92388017,2.0,48419.0194,1571403.498,"5987 Pine St Suite 881, Atlanta, GA"
96811.708876,8.16293639,3.11682581,2.14,33109.2639,1395471.384,"6521 Lake St Suite 743, Boston, MA"
59650.266462,5.21821929,7.48376102,4.09,27634.0222,1082097.446,"1370 Lake St Suite 180, Seattle, WA"
98201.936905,3.24301705,5.28725207,2.83,58161.2066,1280103.521,"5082 Washington St Suite 847, Seattle, WA"
34053.416082,2.68970239,6.04138512,3.43,50441.6202,730802.345,"5068 Pine St Suite 222, New York, NY"
79553.042498,7.61199689,4.14682842,2.0,46150.2681,1311209.132,"2736 Hill St Suite 229, Phoenix, AZ"
81305.508629,2.94445376,9.29928199,5.58,41466.2285,1191392.145,"8583 Maple St Suite 369, Dallas, TX"
64730.329825,6.08625504,3.38807378,2.0,28344.0696,1051140.056,"9403 Maple St Suite 333, New York, NY"
33082.653508,8.90342796,4.71186015,2.65,39148.9737,1032411.664,"2459 Pine St Suite 978, New York, NY"
68700.535195,9.31158136,8.1846608,4.72,36090.1007,1362269.955,"4445 Maple St Suite 685, Denver, CO"
38358.065077,7.38660573,3.36870504,2.13,45788.7065,951019.005,"753 Washington St Suite 170, Atlanta, GA"
90622.256098,8.18821984,5.17488442,3.52,42837.3088,1417742.99,"4980 Cedar St Suite 575, Denver, CO"
71418.365449,5.94688541,8.40829284,5.4,65022.1649,1364337.572,"4017 Pine St Suite 106, Boston, MA"
31673.717918,6.3323616,7.45159288,3.81,20479.741,865626.244,"6165 Lake St Suite 206, Seattle, WA"
67087.014234,3.90534076,6.44420214,4.45,69847.9635,1198322.832,"4585 Maple St Suite 144, Seattle, WA"
92810.123035,6.15807375,7.90592837,4.66,68727.7395,1537823.293,"2188 Washington St Suite 176, New York, NY"
60448.80149,9.7137462,4.65740214,2.89,35750.4458,1240713.508,"6439 Hill St Suite 425, Atlanta, GA"
49036.911028,2.59749949,4.41898838,2.18,49235.4018,834869.68,"7636 Hill St Suite 516, Dallas, TX"
67514.718436,9.71707778,4.45345358,2.7,33250.3963,1291711.263,"1965 Maple St Suite 261, Phoenix, AZ"
87847.068156,7.57502387,3.28230866,2.0,36389.6829,1321030.044,"5829 Washington St Suite 625, New York, NY"
77402.836389,4.08133434,9.93473634,6.5,40219.6113,1288625.968,"7409 Cedar St Suite 196, Atlanta, GA"
37133.514406,8.35047794,3.85017279,2.66,59047.9997,1022631.63,"6564 Hill St Suite 802, Dallas, TX"
70762.666099,4.07056522,8.68922964,6.13,23223.6018,1145202.329,"7266 Pine St Suite 194, Denver, CO"
38576.936148,9.53824529,3.35446391,2.0,41657.8189,1019060.959,"6271 Washington St Suite 276, Denver, CO"
45030.127418,3.49720891,4.95898188,2.35,21732.4722,740446.7,"4027 Lake St Suite 610, Boston, MA"
91794.500191,5.83224744,3.61405086,2.12,40961.7411,1238769.407,"4083 Oak St Suite 491, Denver, CO"
63577.910722,8.25148085,5.40823884,2.92,36080.2209,1174717.832,"4431 Pine St Suite 126, Denver, CO"
71798.144693,2.23442768,8.67482556,5.34,60432.6942,1133235.692,"9569 Cedar St Suite 263, Dallas, TX"
47349.99378,3.92922236,6.73582695,3.31,56853.0069,987113.984,"3595 Washington St Suite 463, Miami, FL"
42327.025731,6.74015607,8.64347158,4.41,65699.0002,1220176.844,"9301 Pine St Suite 676, Seattle, WA"
88568.778851,8.4832093,9.79271396,5.34,28777.8384,1565562.285,"622 Maple St Suite 157, Seattle, WA"
72116.395051,2.15942392,6.34592292,3.81,50706.7384,1062265.038,"2908 Hill St Suite 160, New York, NY"
40339.841329,7.63757073,3.99156865,2.68,46314.7439,950710.702,"5979 Maple St Suite 482, Boston, MA"
71021.166422,4.69248857,5.25822243,2.41,56617.6013,1119348.73,"7983 Hill St Suite 278, Denver, CO"
45626.604979,6.71160125,4.22746141,2.57,54424.922,1023825.716,"2087 Pine St Suite 846, New York, NY"
96415.167295,9.58958528,5.74120999,2.62,68259.197,1698979.723,"3620 Maple St Suite 608, Miami, FL"
53181.789832,2.62245311,5.42767087,3.28,51809.3385,904561.457,"1454 Hill St Suite 557, New York, NY"
48564.870839,3.99632691,3.47456346,2.16,25401.7301,811505.535,"6876 Pine St Suite 523, Atlanta, GA"
91723.946083,4.80984935,5.62743299,2.73,59436.4997,1350652.038,"9471 Cedar St Suite 266, Atlanta, GA"
35159.657269,8.76609987,5.06436029,3.06,67583.1066,1110669.924,"6152 Pine St Suite 849, Dallas, TX"
68293.238103,9.18499338,3.6517328,2.0,50682.2363,1291946.576,"7910 Oak St Suite 541, Miami, FL"
72512.233796,5.47360308,3.3748902,2.03,68719.921,1142561.458,"8850 Lake St Suite 776, Phoenix, AZ"
50818.045338,2.76732737,5.7503155,3.13,44547.4138,897885.422,"894 Hill St Suite 103, Boston, MA"
36133.985151,8.59117846,7.37563668,4.13,24849.3449,1058296.822,"1343 Lincoln St Suite 964, Dallas, TX"
51584.738008,5.17973879,6.42367768,3.33,24556.8439,1010201.719,"8915 Washington St Suite 289, Denver, CO"
91984.488492,4.95521332,6.1204269,3.8,43252.8978,1323740.883,"1010 Pine St Suite 870, Dallas, TX"
35999.511829,4.75033109,6.79014304,3.12,49486.3221,937843.169,"9071 Oak St Suite 960, Boston, MA"
87288.365041,5.3490566,6.74860088,3.22,43741.2194,1359805.495,"1294 Washington St Suite 974, New York, NY"
65147.102922,9.20364049,8.60315236,4.43,51013.6557,1411129.03,"1971 Lincoln St Suite 277, Miami, FL"
98051.541484,8.46768577,3.88330199,2.23,69413.9968,1454332.184,"2423 Lake St Suite 427, Dallas, TX"
36091.920861,6.45091363,6.86437934,3.29,45984.4089,1031596.048,"203 Washington St Suite 215, Boston, MA"
40474.962371,6.53275142,7.07873961,3.26,25010.1999,1017119.068,"4688 Hill St Suite 998, Boston, MA"
48489.564112,7.23830137,7.00416268,3.94,28609.9864,1108583.771,"6603 Pine St Suite 733, Boston, MA"
32714.777274,9.11659371,5.32045853,3.35,57287.491,1124985.16,"332 Hill St Suite 937, Phoenix, AZ"
51766.450849,8.74277255,9.00764348,4.62,68624.8321,1340684.544,"3735 Pine St Suite 407, Atlanta, GA"
84182.163014,4.56694652,8.10159589,4.3,24464.3425,1194294.568,"6672 Lincoln St Suite 877, Denver, CO"
87471.217468,6.12215762,4.1128071,2.49,45339.7638,1305230.06,"2223 Oak St Suite 277, Seattle, WA"
91262.638929,3.60581421,3.40339261,2.39,22527.9641,1077473.083,"6036 Lincoln St Suite 617, Boston, MA"
74478.686635,2.99098287,3.21394235,2.0,49702.1797,1018416.442,"2910 Lincoln St Suite 700, Denver, CO"
54097.43027,8.70123016,4.81061949,2.33,24519.5961,1119957.337,"9376 Cedar St Suite 977, Seattle, WA"
75316.592423,7.42156197,4.88358505,2.83,21002.6179,1205337.32,"146 Lincoln St Suite 235, Miami, FL"
72079.936535,2.06770982,4.76673309,2.33,35272.9849,995316.148,"6944 Washington St Suite 972, Denver, CO"
62129.861322,3.74567243,5.11501564,2.82,51180.3048,1005451.041,"9577 Maple St Suite 107, Denver, CO"
69301.998208,6.75018034,4.97873814,2.56,44086.9209,1185317.649,"5328 Lake St Suite 367, Phoenix, AZ"
43185.205687,6.13834868,4.68211454,3.24,62865.768,1016563.128,"9831 Washington St Suite 776, Denver, CO"
77652.902527,7.77026558,7.58780399,3.45,32971.3136,1351706.949,"579 Cedar St Suite 451, Seattle, WA"
78042.267765,7.10650872,6.33014641,2.94,37924.8566,1331799.267,"4919 Pine St Suite 960, Miami, FL"
50564.8837,5.76624698,8.18643224,4.13,47951.5828,1184814.978,"5500 Maple St Suite 327, Denver, CO"
45632.954777,8.97145786,5.94330798,2.82,38584.1215,1101011.461,"9594 Lake St Suite 574, Dallas, TX"
62937.559737,8.93114696,7.08502234,3.29,23560.7869,1298424.29,"6254 Lake St Suite 523, New York, NY"
90959.440245,3.20622761,9.94643497,5.94,69359.58,1411881.833,"7497 Pine St Suite 423, Miami, FL"
84525.88242,5.90064677,7.41722941,4.81,51724.9485,1398957.987,"2763 Pine St Suite 601, Dallas, TX"
39058.41703,5.46969131,6.00586806,3.45,43870.0138,924054.128,"77 Oak St Suite 646, Seattle, WA"
81146.134929,9.60054892,9.24404475,4.61,46551.6893,1595229.468,"4077 Cedar St Suite 810, Denver, CO"
51846.458234,2.82166579,6.52335535,3.97,23264.3511,847230.332,"750 Lake St Suite 397, Atlanta, GA"
80948.233801,6.77095935,5.36484606,2.54,69773.6205,1349096.063,"5886 Cedar St Suite 268, Boston, MA"
31338.731319,3.79457091,9.89415667,6.31,21095.6636,890348.531,"8268 Pine St Suite 226, Denver, CO"
79777.706307,8.33701724,5.62634703,2.94,58562.4832,1397579.784,"786 Maple St Suite 769, New York, NY"
33376.453953,2.92631861,6.11020002,4.08,32636.9147,686737.107,"2509 Cedar St Suite 811, New York, NY"
51078.151833,7.29331661,7.63738076,4.73,50281.7168,1219178.606,"1719 Maple St Suite 389, Dallas, TX"
84933.204632,5.98191251,7.26301267,3.59,61574.941,1460806.615,"3305 Hill St Suite 820, Boston, MA"
50674.58407,2.31524566,6.47448299,4.13,66656.2172,937689.342,"1459 Maple St Suite 955, Atlanta, GA"
40440.114487,2.72066139,6.58193743,3.33,25064.5239,766706.304,"4193 Cedar St Suite 567, Phoenix, AZ"
48488.751594,2.40064157,8.6922489,4.14,62612.4343,973277.431,"6980 Maple St Suite 197, New York, NY"
30677.062941,3.10715554,7.53039038,4.53,64726.3809,885586.872,"4396 Maple St Suite 481, Denver, CO"
42800.859421,5.20622011,9.73616951,6.02,39285.7745,1081643.272,"2733 Maple St Suite 235, New York, NY"
98709.841937,8.75479878,3.72599174,2.0,44133.7425,1445455.988,"9322 Lincoln St Suite 285, Boston, MA"
84541.500621,6.89086735,9.03803042,4.3,56363.9317,1535327.722,"7998 Maple St Suite 521, Atlanta, GA"
33218.062777,4.09290294,5.19966561,2.65,53896.4461,791913.432,"9448 Cedar St Suite 785, Denver, CO"
66336.977531,7.50593315,7.32767311,4.2,56332.5984,1282130.643,"6306 Pine St Suite 959, New York, NY"
30815.140717,9.47497136,6.538973,3.68,44791.7465,1084391.376,"2710 Maple St Suite 869, Atlanta, GA"
52444.367087,4.64715874,4.94709991,2.74,47524.7785,924986.497,"1292 Lincoln St Suite 554, Atlanta, GA"
36161.390319,5.98764917,5.21243069,2.39,57261.9482,983294.038,"292 Maple St Suite 513, Boston, MA"
32508.235268,6.39279032,8.78136131,4.32,68158.5624,1051316.3,"9214 Cedar St Suite 770, Atlanta, GA"
96524.8591,4.90673982,3.37992649,2.14,42722.9991,1211536.369,"9178 Lincoln St Suite 833, Denver, CO"
80113.94502,2.91218687,8.31523966,5.27,37067.8557,1214902.976,"4784 Hill St Suite 818, Dallas, TX"
33204.46769,3.31324294,3.98314431,2.02,56077.9548,670737.808,"1753 Lake St Suite 725, Seattle, WA"
43128.038037,9.44173007,5.75027543,3.26,59071.0202,1188799.207,"6791 Oak St Suite 748, Dallas, TX"
84050.162155,5.60403678,7.60919687,3.51,26731.8007,1288003.562,"8173 Oak St Suite 643, New York, NY"
68725.843023,5.46248304,7.09584498,3.32,59054.0749,1289653.057,"2846 Pine St Suite 206, Boston, MA"
76026.526779,6.84928619,5.25290633,2.5,40933.2373,1234019.891,"9978 Cedar St Suite 380, Boston, MA"
97451.547638,9.7639332,6.16991994,4.09,40637.2736,1580170.507,"4898 Hill St Suite 828, Seattle, WA"
44062.235763,6.99334071,5.03405647,3.0,53618.6857,986949.145,"2914 Hill St Suite 827, Dallas, TX"
83254.251738,6.49824169,7.0796439,3.29,55506.1816,1378669.165,"8748 Lake St Suite 998, Boston, MA"
86581.334553,6.18183989,3.17690499,2.1,53512.7089,1211926.83,"3276 Lake St Suite 868, Miami, FL"
98847.267554,7.46712263,4.02499873,2.78,59217.87,1485695.228,"5877 Lincoln St Suite 204, Seattle, WA"
81968.891511,6.49016442,4.66316831,2.3,59941.0876,1359503.81,"4713 Oak St Suite 490, Boston, MA"
59159.636624,8.30489224,7.79604134,3.59,22690.1096,1231747.556,"7260 Cedar St Suite 748, Denver, CO"
82857.539365,6.37292109,7.22370884,3.57,68214.4912,1419155.178,"4820 Lincoln St Suite 281, Dallas, TX"
43088.360707,3.39036105,6.59692797,3.88,41425.3907,848766.814,"9569 Lake St Suite 105, Denver, CO"
62643.193675,9.4999556,3.27958413,2.0,49844.0166,1231344.769,"4935 Lincoln St Suite 908, Denver, CO"
35101.655684,7.66145249,6.67776547,3.08,46030.3144,1042244.108,"8898 Washington St Suite 194, Denver, CO"
45483.865677,3.70683048,5.3231846,3.15,30922.2643,806162.524,"8692 Lincoln St Suite 674, New York, NY"
38030.536598,4.76805833,4.68243514,2.45,65930.365,903601.028,"5259 Washington St Suite 915, Dallas, TX"
57011.315435,6.3218985,4.97980296,2.34,61105.4532,1139856.496,"6144 Lincoln St Suite 598, New York, NY"
50750.37787,7.21222557,5.2421893,3.58,24797.8216,1065802.101,"8737 Oak St Suite 741, Dallas, TX"
44754.703245,7.03611587,4.49222592,2.31,61783.2539,1042660.202,"3369 Washington St Suite 762, Dallas, TX"
82282.357797,3.23003662,6.21457665,3.73,24376.0449,1154429.053,"9144 Maple St Suite 688, Seattle, WA"
93769.06021,5.26106223,6.15787965,3.57,35820.2123,1349092.577,"6382 Maple St Suite 647, New York, NY"
74899.592254,6.94679487,8.29172418,4.44,55044.1016,1460752.572,"1739 Lake St Suite 905, Phoenix, AZ"
72459.608883,4.25213955,9.48683616,5.56,61106.1185,1329753.074,"505 Lincoln St Suite 260, Seattle, WA"
39546.702223,5.12794052,8.58239229,4.67,68006.7133,1101217.035,"6114 Oak St Suite 666, Miami, FL"
38626.461125,2.04023871,7.17658421,3.92,67348.9695,896402.036,"4993 Cedar St Suite 866, Denver, CO"
44821.586005,9.24502424,8.96021196,5.92,29199.6361,1190650.356,"1878 Pine St Suite 787, New York, NY"
89597.14057,9.45895892,9.96019135,5.63,47483.2305,1658932.164,"4763 Maple St Suite 356, Dallas, TX"
43819.231471,6.64476523,9.66077934,5.73,53564.7783,1174992.83,"1144 Cedar St Suite 425, Atlanta, GA"
61545.218475,6.93073944,5.13972843,2.75,48277.6004,1186260.687,"5972 Hill St Suite 538, Miami, FL"
30338.231787,3.96940111,4.55067993,2.28,41806.2033,734417.997,"5433 Lincoln St Suite 573, Atlanta, GA"
55111.912148,4.44377437,6.86170278,4.45,50331.3833,1030409.591,"4598 Pine St Suite 651, Seattle, WA"
48426.425542,9.09068666,3.53523665,2.42,20931.5147,1014396.034,"9534 Washington St Suite 887, Seattle, WA"
93441.250418,6.41275199,6.80428527,3.09,43605.1975,1439871.193,"2436 Hill St Suite 501, Seattle, WA"
92400.62806,6.71680604,9.00014908,5.97,45056.1586,1534540.801,"174 Cedar St Suite 968, Miami, FL"
83004.424989,3.12296554,4.11455693,2.22,48290.6267,1122807.383,"2396 Lincoln St Suite 467, New York, NY"
45317.338208,5.90113719,3.44002813,2.03,22140.422,858899.272,"5919 Washington St Suite 580, Atlanta, GA"
91708.638692,2.31923759,7.53967324,5.09,68422.07,1368721.733,"4481 Lake St Suite 692, Miami, FL"
56366.169868,5.02814814,7.11375177,3.36,23891.8736,1024182.191,"3652 Washington St Suite 461, Denver, CO"
64080.309387,5.85688072,7.22947686,4.01,26948.4154,1215873.396,"2714 Cedar St Suite 178, Phoenix, AZ"
44806.19729,3.49524541,5.53556061,2.8,25916.5111,811086.247,"1857 Lincoln St Suite 791, Atlanta, GA"
63531.481436,6.72632719,7.53081464,4.36,32183.5154,1253147.709,"2096 Pine St Suite 237, New York, NY"
92355.837003,3.1749208,4.16438956,2.0,45832.0346,1116061.851,"306 Lake St Suite 187, Seattle, WA"
61444.235313,9.94220659,9.07111679,5.9,61518.1787,1521333.133,"9845 Pine St Suite 913, Miami, FL"
73624.821724,6.08643927,4.17405191,2.14,66117.5972,1227903.47,"6197 Washington St Suite 235, Dallas, TX"
31159.383909,6.18169074,9.36537456,4.81,61325.7093,1062403.465,"9921 Maple St Suite 281, Atlanta, GA"
93112.575285,6.79851037,9.14426846,5.01,57619.1576,1610048.196,"9888 Oak St Suite 893, Boston, MA"
66543.096076,4.9630196,3.30406798,2.0,31474.3128,1011414.215,"7900 Washington St Suite 458, Dallas, TX"
59784.25778,4.03614423,8.36101223,3.93,24190.879,1017165.405,"4224 Cedar St Suite 105, New York, NY"
70459.100206,2.94262883,3.05035837,2.0,54388.3368,954220.9,"5176 Washington St Suite 470, Dallas, TX"
40834.500639,7.21260748,4.77542908,2.29,41178.0774,962940.02,"6512 Cedar St Suite 523, Atlanta, GA"
42510.371848,6.47275064,6.3863211,2.92,48882.5577,1054674.708,"6523 Pine St Suite 975, Dallas, TX"
82346.993656,5.57275902,7.8951801,5.16,30722.9071,1271649.778,"9021 Oak St Suite 264, Boston, MA"
97519.917596,2.04232507,3.63762009,2.4,66293.0894,1218620.23,"7134 Maple St Suite 165, Phoenix, AZ"
45523.917123,2.64031789,3.26428737,2.0,69222.405,786986.447,"9789 Oak St Suite 892, Miami, FL"
74820.392017,5.51177639,4.4119507,2.29,60195.4955,1184409.867,"4686 Cedar St Suite 134, Seattle, WA"
73063.298999,7.39219505,5.51817999,2.87,68782.295,1373116.663,"6545 Hill St Suite 785, Boston, MA"
58381.56768,3.60248306,3.10756566,2.0,65958.8711,961867.155,"9005 Lake St Suite 843, Denver, CO"
54323.25622,8.52411904,4.58406859,2.11,42737.9504,1148862.936,"2868 Washington St Suite 618, Dallas, TX"
69104.149901,6.02535333,5.37976126,3.6,45664.3344,1171909.723,"4223 Lake St Suite 810, Atlanta, GA"
97623.881894,6.50534883,8.38977035,4.18,68061.9363,1571979.82,"9615 Oak St Suite 593, Dallas, TX"
48047.383537,5.06138597,8.52059213,5.41,55058.8051,1097918.975,"5173 Washington St Suite 461, New York, NY"
79057.298662,4.10679753,5.01102708,2.91,57439.4066,1160564.317,"2925 Lincoln St Suite 421, Denver, CO"
45299.629365,6.58970095,4.27949117,2.14,66512.7632,1073124.328,"3116 Lincoln St Suite 854, Seattle, WA"
46440.296035,3.93645214,4.85783761,3.07,61747.024,931749.073,"1748 Maple St Suite 180, Atlanta, GA"
72967.888269,8.1139537,6.79031768,4.74,44114.6041,1321933.615,"5168 Lincoln St Suite 688, Phoenix, AZ"
64356.374612,9.87515746,9.41204781,5.79,31104.6392,1411585.201,"6934 Lincoln St Suite 653, New York, NY"
65173.264849,5.14973538,7.80437053,5.07,68825.3598,1242203.181,"8491 Lincoln St Suite 423, New York, NY"
30827.398503,3.68601909,7.06705753,4.26,50638.9048,820650.717,"3886 Lake St Suite 582, Denver, CO"
